PeriodEnd,PeriodStart,Ghi,GtiFixedTilt,GtiTracking
2023-04-17T07:00:00Z,2023-04-17T06:00:00Z,417,430,861
2023-04-17T08:00:00Z,2023-04-17T07:00:00Z,432,433,531
2023-04-17T09:00:00Z,2023-04-17T08:00:00Z,468,468,491
2023-04-17T10:00:00Z,2023-04-17T09:00:00Z,450,445,464
2023-04-17T11:00:00Z,2023-04-17T10:00:00Z,283,261,283
2023-04-17T12:00:00Z,2023-04-17T11:00:00Z,538,558,551
2023-04-17T13:00:00Z,2023-04-17T12:00:00Z,397,365,397
2023-04-17T14:00:00Z,2023-04-17T13:00:00Z,155,143,155
2023-04-17T15:00:00Z,2023-04-17T14:00:00Z,54,50,54
2023-04-17T16:00:00Z,2023-04-17T15:00:00Z,80,74,80
2023-04-17T17:00:00Z,2023-04-17T16:00:00Z,37,34,37
2023-04-17T18:00:00Z,2023-04-17T17:00:00Z,2,2,2
2023-04-17T19:00:00Z,2023-04-17T18:00:00Z,0,0,0
2023-04-17T20:00:00Z,2023-04-17T19:00:00Z,0,0,0
2023-04-17T21:00:00Z,2023-04-17T20:00:00Z,0,0,0
2023-04-17T22:00:00Z,2023-04-17T21:00:00Z,0,0,0
2023-04-17T23:00:00Z,2023-04-17T22:00:00Z,0,0,0
2023-04-18T00:00:00Z,2023-04-17T23:00:00Z,0,0,0
2023-04-18T01:00:00Z,2023-04-18T00:00:00Z,0,0,0
2023-04-18T02:00:00Z,2023-04-18T01:00:00Z,0,0,0
2023-04-18T03:00:00Z,2023-04-18T02:00:00Z,0,0,0
2023-04-18T04:00:00Z,2023-04-18T03:00:00Z,0,0,0
2023-04-18T05:00:00Z,2023-04-18T04:00:00Z,7,6,7
2023-04-18T06:00:00Z,2023-04-18T05:00:00Z,104,96,104
2023-04-18T07:00:00Z,2023-04-18T06:00:00Z,273,259,308
2023-04-18T08:00:00Z,2023-04-18T07:00:00Z,574,626,835
2023-04-18T09:00:00Z,2023-04-18T08:00:00Z,748,852,911
